time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,showers,weather_code,cloud_cover,wind_speed_10m,uv_index,visibility,city,latitude,longitude
2026-04-07T00:00,23.2,96,27.9,0.0,0.0,0.0,3,93,3.2,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T01:00,22.3,97,26.5,0.0,0.0,0.0,45,95,4.0,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T02:00,22.1,97,26.3,0.0,0.0,0.0,45,100,4.0,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T03:00,21.8,97,25.9,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T04:00,21.5,98,25.6,0.0,0.0,0.0,45,100,2.7,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T05:00,21.2,97,24.9,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T06:00,20.8,98,24.4,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T07:00,21.7,97,25.7,0.0,0.0,0.0,45,100,3.5,0.45,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T08:00,24.0,87,28.4,0.0,0.0,0.0,3,100,2.8,1.9,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T09:00,25.2,82,29.9,0.0,0.0,0.0,3,100,1.1,4.15,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T10:00,26.4,77,31.4,0.0,0.0,0.0,3,100,3.1,6.15,9840.0,Bandung (Central),-6.9175,107.6191
2026-04-07T11:00,27.6,71,33.0,0.0,0.0,0.0,3,100,6.0,7.6,11060.0,Bandung (Central),-6.9175,107.6191
2026-04-07T12:00,28.0,71,33.4,0.0,0.0,0.0,3,100,8.2,8.35,21900.0,Bandung (Central),-6.9175,107.6191
2026-04-07T13:00,27.8,73,32.2,0.1,0.0,0.1,3,100,10.1,7.75,21460.0,Bandung (Central),-6.9175,107.6191
2026-04-07T14:00,27.6,74,31.3,0.2,0.0,0.2,3,100,10.9,5.2,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T15:00,27.4,73,31.0,0.1,0.0,0.1,3,100,9.8,2.45,21140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T16:00,26.9,73,30.3,0.0,0.0,0.0,3,100,9.9,1.35,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T17:00,25.9,78,29.4,0.1,0.0,0.1,3,100,9.2,0.65,20920.0,Bandung (Central),-6.9175,107.6191
2026-04-07T18:00,24.8,86,29.1,0.1,0.0,0.1,3,100,5.9,0.1,10440.0,Bandung (Central),-6.9175,107.6191
2026-04-07T19:00,24.2,90,28.7,0.2,0.0,0.2,80,100,4.6,0.0,21020.0,Bandung (Central),-6.9175,107.6191
2026-04-07T20:00,23.8,93,28.6,0.1,0.0,0.1,3,100,3.7,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T21:00,23.5,94,28.4,0.6,0.0,0.6,80,100,2.7,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-07T22:00,23.3,95,28.2,0.5,0.0,0.5,80,100,2.5,0.0,10000.0,Bandung (Central),-6.9175,107.6191
2026-04-07T23:00,23.2,96,28.1,0.2,0.0,0.2,45,75,2.9,0.0,5860.0,Bandung (Central),-6.9175,107.6191
2026-04-08T00:00,22.9,97,27.6,0.3,0.0,0.3,80,100,3.6,0.0,10380.0,Bandung (Central),-6.9175,107.6191
2026-04-08T01:00,22.7,97,27.4,0.2,0.0,0.2,45,100,2.6,0.0,6020.0,Bandung (Central),-6.9175,107.6191
2026-04-08T02:00,22.6,97,27.2,0.0,0.0,0.0,45,100,2.9,0.0,13340.0,Bandung (Central),-6.9175,107.6191
2026-04-08T03:00,22.4,97,26.8,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T04:00,22.2,97,26.5,0.0,0.0,0.0,45,55,3.3,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T05:00,21.8,97,25.9,0.0,0.0,0.0,45,59,3.5,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T06:00,21.4,98,25.3,0.0,0.0,0.0,45,54,3.8,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T07:00,22.4,97,26.7,0.0,0.0,0.0,45,50,3.9,0.5,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T08:00,24.6,84,29.0,0.0,0.0,0.0,2,53,2.4,2.15,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T09:00,25.8,81,30.9,0.0,0.0,0.0,1,36,1.6,4.55,18220.0,Bandung (Central),-6.9175,107.6191
2026-04-08T10:00,27.2,74,32.6,0.0,0.0,0.0,2,53,5.8,6.75,7940.0,Bandung (Central),-6.9175,107.6191
2026-04-08T11:00,28.1,68,32.9,0.0,0.0,0.0,1,44,9.5,8.4,16240.0,Bandung (Central),-6.9175,107.6191
2026-04-08T12:00,28.6,66,33.1,0.0,0.0,0.0,1,41,12.3,8.95,7400.0,Bandung (Central),-6.9175,107.6191
2026-04-08T13:00,28.4,67,32.5,0.0,0.0,0.0,2,73,13.2,8.5,6220.0,Bandung (Central),-6.9175,107.6191
2026-04-08T14:00,28.1,68,31.3,0.3,0.0,0.3,80,100,12.2,7.35,5200.0,Bandung (Central),-6.9175,107.6191
2026-04-08T15:00,27.5,71,30.7,0.1,0.0,0.1,3,100,10.8,5.25,4560.0,Bandung (Central),-6.9175,107.6191
2026-04-08T16:00,26.8,72,29.9,0.2,0.0,0.2,80,100,10.2,3.15,14380.0,Bandung (Central),-6.9175,107.6191
2026-04-08T17:00,25.5,80,29.0,0.0,0.0,0.0,3,100,8.7,0.8,5140.0,Bandung (Central),-6.9175,107.6191
2026-04-08T18:00,24.6,87,28.9,0.0,0.0,0.0,3,100,5.1,0.1,8180.0,Bandung (Central),-6.9175,107.6191
2026-04-08T19:00,24.1,91,28.8,0.0,0.0,0.0,3,100,3.2,0.0,19620.0,Bandung (Central),-6.9175,107.6191
2026-04-08T20:00,23.8,93,28.8,0.0,0.0,0.0,3,100,2.2,0.0,11400.0,Bandung (Central),-6.9175,107.6191
2026-04-08T21:00,23.7,94,28.7,0.0,0.0,0.0,3,100,1.8,0.0,19800.0,Bandung (Central),-6.9175,107.6191
2026-04-08T22:00,23.6,94,28.5,0.0,0.0,0.0,3,100,2.1,0.0,20680.0,Bandung (Central),-6.9175,107.6191
2026-04-08T23:00,23.5,95,28.5,0.0,0.0,0.0,3,99,1.9,0.0,21660.0,Bandung (Central),-6.9175,107.6191
2026-04-09T00:00,23.3,95,28.1,0.0,0.0,0.0,3,100,2.5,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T01:00,23.0,96,27.7,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T02:00,22.8,97,27.4,0.0,0.0,0.0,45,99,3.3,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T03:00,22.6,97,27.2,0.0,0.0,0.0,45,80,3.3,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T04:00,22.4,97,26.9,0.0,0.0,0.0,45,90,3.1,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T05:00,22.2,98,26.7,0.0,0.0,0.0,45,90,2.9,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T06:00,22.1,97,26.4,0.0,0.0,0.0,45,91,2.9,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T07:00,23.0,97,27.8,0.0,0.0,0.0,45,95,3.0,0.5,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T08:00,24.8,84,29.5,0.0,0.0,0.0,3,100,1.0,2.25,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T09:00,26.1,79,30.7,0.0,0.0,0.0,3,100,3.1,4.6,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T10:00,27.1,73,31.6,0.0,0.0,0.0,3,95,6.1,6.75,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-09T11:00,27.9,69,32.1,0.0,0.0,0.0,3,83,10.0,8.35,20600.0,Bandung (Central),-6.9175,107.6191
2026-04-09T12:00,28.5,67,32.8,0.0,0.0,0.0,3,94,12.6,9.05,20680.0,Bandung (Central),-6.9175,107.6191
2026-04-09T13:00,28.2,70,32.2,0.2,0.0,0.2,3,100,13.5,5.9,12540.0,Bandung (Central),-6.9175,107.6191
2026-04-09T14:00,27.8,74,31.3,0.5,0.0,0.5,80,100,12.7,3.35,6720.0,Bandung (Central),-6.9175,107.6191
2026-04-09T15:00,26.8,78,30.4,0.8,0.0,0.8,95,100,11.3,4.5,6700.0,Bandung (Central),-6.9175,107.6191
2026-04-09T16:00,25.6,85,29.9,1.4,0.0,1.4,80,100,7.9,3.5,6100.0,Bandung (Central),-6.9175,107.6191
2026-04-09T17:00,24.9,88,29.6,0.8,0.0,0.8,80,100,4.9,0.95,14940.0,Bandung (Central),-6.9175,107.6191
2026-04-09T18:00,24.5,90,29.4,0.1,0.0,0.1,3,100,3.2,0.1,4900.0,Bandung (Central),-6.9175,107.6191
2026-04-09T19:00,24.1,93,29.2,0.0,0.0,0.0,3,100,2.2,0.0,5540.0,Bandung (Central),-6.9175,107.6191
2026-04-09T20:00,23.8,94,29.1,0.0,0.0,0.0,3,100,1.1,0.0,5080.0,Bandung (Central),-6.9175,107.6191
2026-04-09T21:00,23.7,95,28.8,0.0,0.0,0.0,3,100,2.5,0.0,11660.0,Bandung (Central),-6.9175,107.6191
2026-04-09T22:00,23.6,95,28.7,0.0,0.0,0.0,3,100,2.3,0.0,19920.0,Bandung (Central),-6.9175,107.6191
2026-04-09T23:00,23.5,96,28.5,0.0,0.0,0.0,3,100,2.9,0.0,10000.0,Bandung (Central),-6.9175,107.6191
2026-04-10T00:00,23.4,96,28.4,0.0,0.0,0.0,3,100,2.9,0.0,11260.0,Bandung (Central),-6.9175,107.6191
2026-04-10T01:00,23.1,97,28.0,0.0,0.0,0.0,45,68,2.9,0.0,23280.0,Bandung (Central),-6.9175,107.6191
2026-04-10T02:00,22.9,98,27.8,0.0,0.0,0.0,45,62,2.5,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T03:00,22.7,98,27.5,0.0,0.0,0.0,45,67,2.5,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T04:00,22.5,98,27.1,0.0,0.0,0.0,45,75,2.9,0.0,21840.0,Bandung (Central),-6.9175,107.6191
2026-04-10T05:00,22.3,98,26.7,0.0,0.0,0.0,45,69,3.3,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T06:00,21.8,98,26.1,0.0,0.0,0.0,45,68,2.9,0.0,19920.0,Bandung (Central),-6.9175,107.6191
2026-04-10T07:00,22.6,98,27.3,0.0,0.0,0.0,45,65,3.1,0.5,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T08:00,23.9,91,29.0,0.0,0.0,0.0,2,64,0.8,2.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T09:00,25.7,82,30.6,0.0,0.0,0.0,2,64,2.1,2.3,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T10:00,27.1,75,31.9,0.0,0.0,0.0,2,63,5.3,2.65,21080.0,Bandung (Central),-6.9175,107.6191
2026-04-10T11:00,27.6,73,32.5,0.4,0.0,0.4,80,75,8.7,3.35,11680.0,Bandung (Central),-6.9175,107.6191
2026-04-10T12:00,27.6,74,32.4,0.4,0.0,0.4,80,88,11.6,4.5,5380.0,Bandung (Central),-6.9175,107.6191
2026-04-10T13:00,27.4,76,31.8,0.4,0.0,0.4,80,100,13.1,5.9,5560.0,Bandung (Central),-6.9175,107.6191
2026-04-10T14:00,27.0,78,31.0,0.5,0.0,0.5,80,100,11.7,7.55,8360.0,Bandung (Central),-6.9175,107.6191
2026-04-10T15:00,26.3,80,30.2,0.5,0.0,0.5,80,100,9.0,5.3,5540.0,Bandung (Central),-6.9175,107.6191
2026-04-10T16:00,25.7,83,30.0,0.5,0.0,0.5,80,100,6.4,2.55,11660.0,Bandung (Central),-6.9175,107.6191
2026-04-10T17:00,25.2,86,29.9,0.0,0.0,0.0,3,100,4.6,1.25,14820.0,Bandung (Central),-6.9175,107.6191
2026-04-10T18:00,24.8,89,29.8,0.0,0.0,0.0,3,100,3.1,0.05,15200.0,Bandung (Central),-6.9175,107.6191
2026-04-10T19:00,24.5,91,29.7,0.0,0.0,0.0,3,100,2.2,0.0,16900.0,Bandung (Central),-6.9175,107.6191
2026-04-10T20:00,24.3,92,29.5,0.0,0.0,0.0,3,100,1.8,0.0,19160.0,Bandung (Central),-6.9175,107.6191
2026-04-10T21:00,24.1,93,29.3,0.0,0.0,0.0,3,100,1.8,0.0,23960.0,Bandung (Central),-6.9175,107.6191
2026-04-10T22:00,23.9,94,29.1,0.0,0.0,0.0,3,100,1.5,0.0,22140.0,Bandung (Central),-6.9175,107.6191
2026-04-10T23:00,23.6,95,28.8,0.0,0.0,0.0,45,99,1.5,0.0,12840.0,Bandung (Central),-6.9175,107.6191
2026-04-11T00:00,23.3,96,28.3,0.0,0.0,0.0,45,98,2.2,0.0,16740.0,Bandung (Central),-6.9175,107.6191
2026-04-11T01:00,23.1,97,27.9,0.0,0.0,0.0,45,97,2.9,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T02:00,22.8,97,27.5,0.0,0.0,0.0,2,87,2.9,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T03:00,22.6,96,27.2,0.0,0.0,0.0,2,77,2.2,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T04:00,22.5,96,27.0,0.0,0.0,0.0,2,67,2.2,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T05:00,22.3,97,26.8,0.0,0.0,0.0,45,62,2.9,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T06:00,22.2,98,26.5,0.0,0.0,0.0,45,56,4.0,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T07:00,22.6,96,27.0,0.0,0.0,0.0,45,51,4.0,0.5,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T08:00,23.9,90,28.6,0.0,0.0,0.0,2,53,1.8,2.15,17280.0,Bandung (Central),-6.9175,107.6191
2026-04-11T09:00,25.6,81,30.2,0.0,0.0,0.0,2,56,2.3,4.4,14800.0,Bandung (Central),-6.9175,107.6191
2026-04-11T10:00,27.0,74,31.8,0.0,0.0,0.0,2,58,5.4,6.7,20540.0,Bandung (Central),-6.9175,107.6191
2026-04-11T11:00,28.0,70,33.1,0.0,0.0,0.0,3,67,7.9,7.85,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T12:00,28.6,69,33.8,0.0,0.0,0.0,3,75,10.3,8.75,20580.0,Bandung (Central),-6.9175,107.6191
2026-04-11T13:00,28.8,69,33.6,0.0,0.0,0.0,3,84,11.8,7.95,12660.0,Bandung (Central),-6.9175,107.6191
2026-04-11T14:00,28.2,72,32.5,0.6,0.0,0.5,95,89,11.8,7.15,11360.0,Bandung (Central),-6.9175,107.6191
2026-04-11T15:00,27.2,78,31.1,0.6,0.0,0.5,95,95,10.7,4.05,15880.0,Bandung (Central),-6.9175,107.6191
2026-04-11T16:00,26.2,83,30.4,0.6,0.0,0.5,95,100,9.5,1.85,7700.0,Bandung (Central),-6.9175,107.6191
2026-04-11T17:00,25.5,87,30.0,2.6,0.0,2.6,96,100,7.7,0.8,11060.0,Bandung (Central),-6.9175,107.6191
2026-04-11T18:00,24.8,90,29.5,2.6,0.0,2.6,96,100,5.4,0.1,15380.0,Bandung (Central),-6.9175,107.6191
2026-04-11T19:00,24.2,92,29.2,2.6,0.0,2.6,96,100,3.1,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-11T20:00,23.9,93,29.2,0.1,0.0,0.1,45,100,0.8,0.0,20900.0,Bandung (Central),-6.9175,107.6191
2026-04-11T21:00,23.8,94,29.0,0.1,0.0,0.1,45,100,1.3,0.0,20520.0,Bandung (Central),-6.9175,107.6191
2026-04-11T22:00,23.7,95,28.7,0.1,0.0,0.1,45,100,2.8,0.0,20500.0,Bandung (Central),-6.9175,107.6191
2026-04-11T23:00,23.5,96,28.4,0.0,0.0,0.0,45,100,3.1,0.0,22900.0,Bandung (Central),-6.9175,107.6191
2026-04-12T00:00,23.3,97,28.2,0.0,0.0,0.0,45,100,2.9,0.0,22580.0,Bandung (Central),-6.9175,107.6191
2026-04-12T01:00,23.1,97,28.0,0.0,0.0,0.0,45,100,2.6,0.0,20040.0,Bandung (Central),-6.9175,107.6191
2026-04-12T02:00,23.1,96,27.9,0.0,0.0,0.0,45,92,2.9,0.0,21400.0,Bandung (Central),-6.9175,107.6191
2026-04-12T03:00,22.9,96,27.6,0.0,0.0,0.0,45,85,2.5,0.0,22780.0,Bandung (Central),-6.9175,107.6191
2026-04-12T04:00,22.7,97,27.4,0.0,0.0,0.0,45,77,2.7,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T05:00,22.6,97,27.3,0.0,0.0,0.0,45,84,2.0,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T06:00,22.6,98,27.3,0.0,0.0,0.0,45,90,2.6,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T07:00,23.0,96,27.6,0.0,0.0,0.0,45,97,3.1,0.15,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T08:00,24.2,91,29.4,0.0,0.0,0.0,3,96,1.3,1.25,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T09:00,25.9,84,31.1,0.0,0.0,0.0,3,96,2.2,2.8,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T10:00,27.2,79,32.6,0.0,0.0,0.0,3,95,5.0,4.35,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-12T11:00,27.9,76,33.7,0.1,0.0,0.0,3,97,7.7,6.05,22780.0,Bandung (Central),-6.9175,107.6191
2026-04-12T12:00,28.3,74,33.9,0.1,0.0,0.0,3,98,10.0,7.8,21440.0,Bandung (Central),-6.9175,107.6191
2026-04-12T13:00,28.3,74,33.4,0.1,0.0,0.0,3,100,11.5,8.55,20080.0,Bandung (Central),-6.9175,107.6191
2026-04-12T14:00,27.7,76,32.0,1.3,0.0,1.3,95,100,10.7,7.65,14940.0,Bandung (Central),-6.9175,107.6191
2026-04-12T15:00,26.8,80,31.1,1.3,0.0,1.3,95,100,8.6,5.8,9780.0,Bandung (Central),-6.9175,107.6191
2026-04-12T16:00,26.0,84,30.7,1.3,0.0,1.3,95,100,6.5,4.05,4640.0,Bandung (Central),-6.9175,107.6191
2026-04-12T17:00,25.4,87,30.2,0.6,0.0,0.6,3,100,4.8,2.65,4960.0,Bandung (Central),-6.9175,107.6191
2026-04-12T18:00,24.8,90,29.9,0.6,0.0,0.6,3,100,3.3,1.3,5300.0,Bandung (Central),-6.9175,107.6191
2026-04-12T19:00,24.4,92,29.6,0.6,0.0,0.6,3,100,2.4,0.35,5620.0,Bandung (Central),-6.9175,107.6191
2026-04-12T20:00,24.2,93,29.4,0.0,0.0,0.0,3,100,2.3,0.0,7320.0,Bandung (Central),-6.9175,107.6191
2026-04-12T21:00,24.1,94,29.3,0.0,0.0,0.0,3,100,2.7,0.0,9000.0,Bandung (Central),-6.9175,107.6191
2026-04-12T22:00,24.1,94,29.1,0.0,0.0,0.0,3,100,3.3,0.0,10700.0,Bandung (Central),-6.9175,107.6191
2026-04-12T23:00,24.1,93,29.2,0.0,0.0,0.0,3,100,2.3,0.0,12660.0,Bandung (Central),-6.9175,107.6191
2026-04-13T00:00,24.1,92,29.4,0.0,0.0,0.0,3,100,0.7,0.0,14640.0,Bandung (Central),-6.9175,107.6191
2026-04-13T01:00,24.1,91,29.2,0.0,0.0,0.0,3,100,1.1,0.0,16600.0,Bandung (Central),-6.9175,107.6191
2026-04-13T02:00,24.0,91,29.1,0.0,0.0,0.0,3,100,1.0,0.0,18140.0,Bandung (Central),-6.9175,107.6191
2026-04-13T03:00,23.9,91,28.8,0.0,0.0,0.0,3,100,1.6,0.0,19680.0,Bandung (Central),-6.9175,107.6191
2026-04-13T04:00,23.7,92,28.4,0.0,0.0,0.0,3,100,2.9,0.0,21220.0,Bandung (Central),-6.9175,107.6191
2026-04-13T05:00,23.4,94,28.1,0.0,0.0,0.0,45,87,3.7,0.0,17040.0,Bandung (Central),-6.9175,107.6191
2026-04-13T06:00,23.2,96,27.8,0.0,0.0,0.0,45,75,4.2,0.0,12880.0,Bandung (Central),-6.9175,107.6191
2026-04-13T07:00,23.4,96,28.2,0.0,0.0,0.0,45,62,3.9,0.0,8700.0,Bandung (Central),-6.9175,107.6191
2026-04-13T08:00,24.6,91,29.8,0.0,0.0,0.0,2,59,2.6,0.4,13320.0,Bandung (Central),-6.9175,107.6191
2026-04-13T09:00,26.3,83,31.8,0.0,0.0,0.0,2,57,1.1,0.95,17960.0,Bandung (Central),-6.9175,107.6191
2026-04-13T10:00,27.7,76,33.9,0.0,0.0,0.0,2,54,2.6,1.4,22580.0,Bandung (Central),-6.9175,107.6191
2026-04-13T11:00,28.6,72,35.1,0.0,0.0,0.0,2,62,5.1,1.65,22740.0,Bandung (Central),-6.9175,107.6191
2026-04-13T12:00,29.3,70,35.4,0.0,0.0,0.0,2,69,8.2,1.75,22920.0,Bandung (Central),-6.9175,107.6191
2026-04-13T13:00,29.4,70,35.0,0.0,0.0,0.0,2,77,9.9,1.9,23080.0,Bandung (Central),-6.9175,107.6191
2026-04-13T14:00,28.8,72,33.5,3.1,0.0,3.1,96,85,9.0,2.25,21740.0,Bandung (Central),-6.9175,107.6191
2026-04-13T15:00,27.8,77,32.5,3.1,0.0,3.1,96,92,6.8,2.6,20400.0,Bandung (Central),-6.9175,107.6191
2026-04-13T16:00,26.8,81,31.7,3.1,0.0,3.1,96,100,5.1,2.6,19060.0,Bandung (Central),-6.9175,107.6191
2026-04-13T17:00,26.0,85,31.1,1.7,0.0,1.7,80,100,3.9,1.9,20760.0,Bandung (Central),-6.9175,107.6191
2026-04-13T18:00,25.3,89,30.5,1.7,0.0,1.7,80,100,3.1,0.85,22440.0,Bandung (Central),-6.9175,107.6191
2026-04-13T19:00,24.7,92,30.0,1.7,0.0,1.7,80,100,2.5,0.1,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-13T20:00,24.3,94,29.8,0.3,0.0,0.3,45,100,1.8,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-13T21:00,24.1,95,29.6,0.3,0.0,0.3,45,100,1.3,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-13T22:00,24.0,96,29.6,0.3,0.0,0.3,45,100,0.8,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-13T23:00,23.9,96,29.5,0.0,0.0,0.0,3,100,0.5,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-14T00:00,23.9,95,29.3,0.0,0.0,0.0,3,100,1.1,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-14T01:00,23.9,94,29.2,0.0,0.0,0.0,3,100,1.4,0.0,24140.0,Bandung (Central),-6.9175,107.6191
2026-04-14T02:00,23.9,93,29.0,0.0,0.0,0.0,3,100,1.4,0.0,23020.0,Bandung (Central),-6.9175,107.6191
2026-04-14T03:00,23.8,93,28.8,0.0,0.0,0.0,3,100,1.5,0.0,21920.0,Bandung (Central),-6.9175,107.6191
2026-04-14T04:00,23.7,93,28.6,0.0,0.0,0.0,3,100,1.9,0.0,20800.0,Bandung (Central),-6.9175,107.6191
2026-04-14T05:00,22.9,92,27.3,0.0,0.0,0.0,45,96,2.4,0.0,20740.0,Bandung (Central),-6.9175,107.6191
2026-04-14T06:00,22.4,92,26.3,0.0,0.0,0.0,45,94,2.9,0.0,20700.0,Bandung (Central),-6.9175,107.6191
2026-04-14T07:00,22.4,88,25.9,0.0,0.0,0.0,45,95,3.2,0.15,20640.0,Bandung (Central),-6.9175,107.6191
2026-04-14T08:00,23.8,78,27.0,0.0,0.0,0.0,3,99,3.3,1.3,20580.0,Bandung (Central),-6.9175,107.6191
2026-04-14T09:00,25.9,69,29.0,0.0,0.0,0.0,3,99,4.2,2.9,20500.0,Bandung (Central),-6.9175,107.6191
2026-04-14T10:00,27.3,63,31.2,0.0,0.0,0.0,3,97,4.6,4.25,20440.0,Bandung (Central),-6.9175,107.6191
2026-04-14T11:00,27.5,63,32.0,0.3,0.0,0.3,51,92,4.4,5.25,16760.0,Bandung (Central),-6.9175,107.6191
2026-04-14T12:00,26.9,66,31.0,0.3,0.0,0.3,51,86,6.5,6.05,13100.0,Bandung (Central),-6.9175,107.6191
2026-04-14T13:00,26.2,70,29.6,0.3,0.0,0.3,51,83,8.7,6.35,9420.0,Bandung (Central),-6.9175,107.6191
2026-04-14T14:00,25.7,73,28.7,0.7,0.0,0.7,53,87,8.6,5.95,8620.0,Bandung (Central),-6.9175,107.6191
2026-04-14T15:00,25.0,76,28.1,0.7,0.0,0.7,53,94,7.0,5.0,7820.0,Bandung (Central),-6.9175,107.6191
2026-04-14T16:00,24.3,80,27.7,0.7,0.0,0.7,53,100,5.8,3.95,7020.0,Bandung (Central),-6.9175,107.6191
2026-04-14T17:00,23.4,86,27.1,2.2,1.8,0.4,80,100,4.9,2.7,5180.0,Bandung (Central),-6.9175,107.6191
2026-04-14T18:00,22.4,92,26.2,2.2,1.8,0.4,80,100,4.3,1.3,3340.0,Bandung (Central),-6.9175,107.6191
2026-04-14T19:00,21.6,97,25.5,2.2,1.8,0.4,80,100,4.0,0.3,1500.0,Bandung (Central),-6.9175,107.6191
2026-04-14T20:00,21.2,98,25.0,5.3,5.1,0.2,81,100,3.3,0.0,4700.0,Bandung (Central),-6.9175,107.6191
2026-04-14T21:00,20.9,97,24.7,5.3,5.1,0.2,81,100,1.9,0.0,7880.0,Bandung (Central),-6.9175,107.6191
2026-04-14T22:00,20.7,96,24.3,5.3,5.1,0.2,81,100,2.1,0.0,11080.0,Bandung (Central),-6.9175,107.6191
2026-04-14T23:00,20.5,95,23.8,0.4,0.4,0.0,51,100,2.6,0.0,15440.0,Bandung (Central),-6.9175,107.6191
2026-04-07T00:00,21.0,96,24.6,0.0,0.0,0.0,3,93,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T01:00,20.1,97,23.2,0.0,0.0,0.0,45,95,4.0,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T02:00,20.0,97,23.0,0.0,0.0,0.0,45,100,4.0,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T03:00,19.6,97,22.6,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T04:00,19.3,98,22.3,0.0,0.0,0.0,45,100,2.7,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T05:00,19.0,97,21.7,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T06:00,18.6,98,21.2,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T07:00,19.6,97,22.5,0.0,0.0,0.0,45,100,3.5,0.45,24140.0,Bandung (North),-6.85,107.62
2026-04-07T08:00,21.9,87,25.2,0.0,0.0,0.0,3,100,2.8,1.95,24140.0,Bandung (North),-6.85,107.62
2026-04-07T09:00,23.0,82,26.6,0.0,0.0,0.0,3,100,1.1,4.05,24140.0,Bandung (North),-6.85,107.62
